20160425162112.42;526300;1108000;2887.0;0.0019000000000000002;19.03374687327151
20160315065959.66;525700;1107800;3133.0;0.007000000000000001;24.133177068191625
20160329183646.12;522000;1110000;-9.0;0.0037;23.222537474701095
20160413034138.81;525900;1108100;2855.0;0.0011;12.744907938231897
20160425162237.54;525500;1108300;2610.0;0.0057;15.014855324682971
20160316230330.40;526400;1108100;2635.0;0.0009000000000000001;25.968927372231065
20160329185416.74;526000;1107800;3186.0;0.0018000000000000002;12.74658632277956
20160413130805.37;525400;1107700;3120.0;0.0026;17.24705052623826
20160425202734.59;526200;1108200;3015.0;0.0064;14.09873637923113
20160316232239.26;526500;1108100;2992.0;0.0009000000000000001;13.097512971774933
20160329191109.03;525900;1108300;2790.0;0.0025;6.77030178302188
20160413222123.81;525900;1107800;2690.0;0.007000000000000001;11.346164229123943
20160425213628.88;523300;1109900;2029.0;0.007000000000000001;30.106755794147595
20160317234518.73;526500;1107900;3023.0;0.006900000000000001;9.40068770782809
20160329191850.23;526200;1108000;2620.0;0.0027;24.070422202773482
20160414020653.93;526100;1108100;2963.0;0.0031;10.269423777977435
20160425213945.55;524800;1108600;2526.0;0.0036;26.311075516466666
20160318001018.29;526300;1108100;2583.0;0.0025;12.301339228991115
20160329212114.78;526200;1107900;2844.0;0.0006000000000000001;25.59310181977958
20160414195421.47;525900;1107900;3150.0;0.0067;13.668629320880378
20160426024711.68;526100;1108000;2982.0;0.007000000000000001;10.088765651896802
20160318010126.31;526600;1107900;3075.0;0.0028;14.044356497354137
20160329223501.08;526400;1108100;2735.0;0.0008;14.90239856729008
20160415222957.07;525900;1107600;3227.0;0.0016;26.938203447582016
20160426061904.97;525900;1107800;3190.0;0.0048000000000000004;7.932320623695649
20160318053744.85;526300;1108100;2983.0;0.0014000000000000002;19.557456685735648
20160329223859.87;525200;1108300;2760.0;0.0017000000000000001;16.79942134007421
20160415231539.74;530800;1107100;208.0;0.007000000000000001;27.26179573907535
20160427050254.13;526300;1108200;2054.0;0.0026;16.02172396654874
20160318071827.38;526100;1108000;3082.0;0.0054;13.381630074976389
20160329234558.38;526300;1108200;3154.0;0.002;11.854939243916435
20160416032712.27;525100;1107800;2894.0;0.0009000000000000001;15.021367962601829
20160427183645.98;526200;1108100;2915.0;0.0032;10.787459892664689
20160318082745.29;526300;1107900;2792.0;0.0019000000000000002;13.539775065512604
20160329235736.70;526200;1108000;2420.0;0.001;12.257753914862752
20160416180143.63;525600;1107800;3140.0;0.0024;21.962691926117444
20160427184822.12;525700;1108100;2635.0;0.005;16.5290138190224
20160318084003.76;526300;1108100;3083.0;0.0025;13.676872497252907
20160330013642.23;525900;1108000;2893.0;0.0021;14.831904694572398
20160417060915.25;526100;1108000;3082.0;0.0029;14.809001383963746
20160427191303.99;526000;1107600;1874.0;0.007000000000000001;24.675712164565454
20160318093908.21;526100;1108100;2663.0;0.0031;8.32970437241198
20160330022048.49;526100;1107900;2893.0;0.0005;18.422454334349922
20160417192046.56;526500;1108100;2792.0;0.0018000000000000002;11.875484191891944
20160427222142.69;526000;1108000;3227.0;0.0014000000000000002;19.1223387164209
20160318112326.62;526400;1108000;2940.0;0.002;18.239567836085403
20160330022556.92;526300;1108100;3083.0;0.0004;14.449877838008659
20160417232222.89;525800;1108000;2733.0;0.006300000000000001;10.134167998271284
20160428011121.31;525600;1108200;2680.0;0.0024;8.757511966802548
20160318120247.81;526400;1108000;2840.0;0.0007000000000000001;28.01043979965318
20160330074019.30;524500;1109600;2290.0;0.0023;22.40424928747738
20160418023547.50;525800;1107900;2954.0;0.0067;12.74024303306347
20160428011840.31;524000;1108100;2400.0;0.002;17.055442788142354
20160318122301.29;526000;1108200;2813.0;0.0012000000000000001;20.665646106694567
20160401101906.11;525900;1108000;2793.0;0.007000000000000001;10.25705793057632
20160418033321.32;525800;1108000;2633.0;0.0057;6.621903614607394
20160428020733.55;525600;1108000;2720.0;0.005900000000000001;16.487637287177304
20160318123058.39;526200;1108300;3100.0;0.0007000000000000001;32.38543357562661
20160401102709.94;526000;1107900;2972.0;0.006900000000000001;11.679981827463592
20160418111520.23;526100;1108100;3063.0;0.006500000000000001;15.793551771466102
20160428032305.80;525500;1107900;2855.0;0.0014000000000000002;7.172329995769562
20160318131016.90;525800;1107900;3054.0;0.003;16.44992016968857
20160401120020.21;525900;1107800;3190.0;0.0012000000000000001;20.56086254552405
20160418142922.95;526100;1108100;3063.0;0.0023;13.790629714999755
20160428032923.99;525900;1107900;3150.0;0.0015;12.822816911528271
20160318132937.22;526300;1108100;2883.0;0.0011;14.823148490893937
20160401202020.74;525800;1108000;3033.0;0.007000000000000001;23.114258605129194
20160418151324.24;526200;1108100;3015.0;0.007000000000000001;21.107673099358777
20160428034235.85;526200;1108100;3015.0;0.001;15.68073956647478
20160318135031.48;526100;1108100;2663.0;0.0019000000000000002;11.704721333371772
20160401202926.06;526100;1108000;2682.0;0.0047;4.236520770020929
20160418221734.96;525900;1108000;3093.0;0.0021;14.948128175927872
20160428035202.23;525500;1107800;3114.0;0.004;19.752186562557448
20160318153309.33;526300;1108000;2387.0;0.0027;6.926219386669151
20160401203558.77;526400;1108100;2935.0;0.0016;15.717323740720568
20160418221835.98;525700;1107900;3068.0;0.002;14.658370798049022
20160428045809.57;525900;1108000;2493.0;0.0026;18.20785056280258
20160318155050.93;526100;1107900;2893.0;0.003;12.385266678198336
20160401205421.12;525600;1107800;3140.0;0.005200000000000001;15.378334250470028
20160418223325.54;526600;1108000;2456.0;0.0033;8.623281736591187
20160428055245.17;525600;1108100;2955.0;0.0017000000000000001;19.531143688873726
20160318160443.43;526300;1108300;3140.0;0.0025;16.201117721919534
20160401210339.22;522000;1109800;-38.0;0.0058000000000000005;29.344264951773624
20160419013648.82;525900;1107900;2750.0;0.0012000000000000001;11.626668629877456
20160428062333.46;525900;1108000;3093.0;0.0034;16.27770086946721
20160318163102.17;526100;1108000;3082.0;0.002;15.949596727922682
20160402013544.81;526200;1108000;2820.0;0.0014000000000000002;11.518309859482393
20160419034328.99;525800;1108200;2855.0;0.0031;7.969035685842371
20160428063826.63;525500;1108000;2892.0;0.0032;7.238118272338701
20160319045747.64;526300;1107900;2692.0;0.006200000000000001;6.932348090265523
20160402015132.06;525800;1107900;2854.0;0.0018000000000000002;11.277159379349364
20160419042342.06;526100;1108000;2982.0;0.0005;22.552239462289748
20160428063957.60;525600;1108100;2955.0;0.005;11.033605065945993
20160319070638.75;526300;1108200;2854.0;0.0022;27.591504540278688
20160402051321.96;526500;1108100;2692.0;0.0017000000000000001;13.962912952964416
20160419074711.65;525100;1108400;2680.0;0.0027;16.822015788516364
20160428070313.90;525900;1107900;3050.0;0.0013000000000000002;22.825880437743056
20160319071220.05;526300;1108000;2587.0;0.0048000000000000004;23.99990864201683
20160402053927.89;526300;1108000;2787.0;0.001;18.879749521035883
20160419123143.16;525300;1107600;3100.0;0.0018000000000000002;26.83212818050651
20160428071921.93;525800;1108100;2884.0;0.004;7.93534212856088
20160319071835.28;526500;1107900;2923.0;0.0005;18.025864270763474
20160402054454.12;526500;1108600;1585.0;0.0064;16.00491299581195
20160419123505.17;525400;1108500;2592.0;0.0019000000000000002;6.896023896659212
20160428095348.45;525900;1107800;2390.0;0.0024;10.45408373230702
20160319091037.27;527300;1106200;2336.0;0.007000000000000001;54.393751387728585
20160402062825.57;525300;1107600;3100.0;0.0012000000000000001;20.758050296321382
20160419124109.74;526000;1108000;2827.0;0.001;13.92285571919729
20160428095732.85;525800;1107700;2460.0;0.0026;16.028819917388663
20160319105518.68;525900;1107900;3150.0;0.0022;12.49972929585423
20160402075321.15;526000;1108500;2292.0;0.007000000000000001;15.435859217528808
20160419131925.03;525800;1108100;2984.0;0.0027;15.738971812780958
20160428130021.23;526100;1108000;2982.0;0.007000000000000001;18.58768598648097
20160319110128.56;526300;1108100;2983.0;0.0013000000000000002;9.442593687260793
20160402095058.19;525800;1108200;2355.0;0.0027;12.832340468949486
20160419133332.00;525200;1108300;2760.0;0.0017000000000000001;17.37536348432993
20160428142040.23;526100;1108100;3263.0;0.007000000000000001;40.33427053603463
20160319114742.49;523700;1109900;2097.0;0.007000000000000001;20.78282051349091
20160402101002.66;526400;1108300;2787.0;0.005600000000000001;7.092823513186507
20160419140525.97;526200;1108100;2515.0;0.0023;23.15355794730648
20160428173640.21;526100;1107700;3040.0;0.007000000000000001;26.15223314939914
20160319160644.57;526600;1107900;3075.0;0.0004;34.069282576350304
20160402103028.23;525200;1108800;2553.0;0.0033;11.047654589986584
20160419142606.21;525700;1107800;3133.0;0.0015;12.05385164543821
20160428181043.03;525900;1107900;2850.0;0.007000000000000001;14.964725412213905
20160319173620.46;526400;1108100;2935.0;0.0009000000000000001;19.131840315055047
20160402103807.62;524000;1111900;2330.0;0.0041;18.895404913046647
20160419153426.48;526200;1107900;3044.0;0.0009000000000000001;8.423506068536547
20160428181956.03;525800;1107800;3105.0;0.0067;9.196029980585239
20160319192240.98;524400;1108600;2342.0;0.0016;18.20629370947491
20160402110514.23;525700;1107800;3133.0;0.0018000000000000002;15.426774839742752
20160419154712.53;526200;1107900;3244.0;0.0006000000000000001;20.408174149570506
20160428193109.12;526100;1108100;2863.0;0.0031;10.272975955314362
20160319201015.84;526200;1108000;2920.0;0.004300000000000001;7.031795037574764
20160402120046.78;526100;1108600;1943.0;0.006900000000000001;16.07218882466443
20160419184945.19;526000;1107900;2872.0;0.007000000000000001;11.258590483718278
20160428201450.78;526500;1107900;2923.0;0.006900000000000001;11.224242376542833
20160319201825.85;525400;1107700;3120.0;0.001;26.34125734197458
20160402121827.40;526200;1108100;2815.0;0.0016;27.812562495281412
20160419185458.84;526100;1107800;3124.0;0.0006000000000000001;17.643346127084683
20160428212053.51;526100;1108100;2863.0;0.006;7.83296568235004
20160320053643.76;525500;1107900;3055.0;0.0008;20.15795641688522
20160402123059.32;526300;1108200;2254.0;0.006600000000000001;15.070023102366461
20160419210808.65;525000;1108400;2660.0;0.0029;22.92786824344643
20160428213815.97;526200;1108300;2700.0;0.0033;11.165242225400842
20160320072709.56;526200;1107800;2760.0;0.0017000000000000001;9.368739883716682
20160402130752.94;526600;1108000;2856.0;0.0027;17.638525074597563
20160419215131.56;525600;1107900;3076.0;0.0017000000000000001;15.793627273172229
20160428222514.45;526100;1108200;2840.0;0.006200000000000001;16.463461470880482
20160320073106.64;523000;1110300;2030.0;0.007000000000000001;26.60994493832639
20160402151353.29;522400;1106300;2096.0;0.007000000000000001;25.738365698779596
20160419220959.92;525900;1108500;2510.0;0.005900000000000001;9.074070204875287
20160320073805.30;526000;1107900;3272.0;0.0021;16.337952183130714
20160402192350.01;527100;1108100;1215.0;0.0026;17.825168568529428
20160419233219.32;525600;1108000;3020.0;0.0028;24.2613418775469
20160320075137.90;525900;1108000;2693.0;0.0037;7.198484300272789
20160403042501.31;525600;1107900;2676.0;0.0011;12.054538269019538
20160420035350.38;526000;1107900;3072.0;0.0039;9.031605310941481
20160320090304.84;526200;1108200;3015.0;0.0035;8.664021955259102
20160403102306.45;525800;1108000;3033.0;0.0008;20.355348372569164
20160420051639.77;525600;1108000;2720.0;0.0018000000000000002;5.023229975905856
20160320093504.18;526200;1107700;2688.0;0.002;16.446586654696816
20160403113252.44;525700;1107800;2733.0;0.0017000000000000001;10.518976057716205
20160420055856.65;526200;1108000;2920.0;0.001;9.257454902802953
20160320093740.68;526300;1108000;2887.0;0.0008;17.11997927152313
20160403140315.46;525800;1108000;2733.0;0.0051;19.632253235453735
20160420061401.41;525600;1108600;2680.0;0.0023;7.806641159768628
20160320094831.73;526000;1108200;2413.0;0.001;8.168577703720675
20160403205107.44;525900;1108100;2555.0;0.004600000000000001;14.037125548135752
20160420081849.64;526300;1108100;2983.0;0.001;12.4963053354295
20160320100116.52;523000;1111800;2172.0;0.007000000000000001;24.11612028889343
20160403223642.09;526300;1108100;2783.0;0.0016;17.112717214528956
20160420092834.63;525400;1108100;2806.0;0.0011;16.421701446988447
20160320100642.90;525500;1108700;2660.0;0.001;15.910559600139877
20160403223936.61;525900;1107800;3190.0;0.0023;13.744218791851726
20160420101230.19;526100;1108100;2963.0;0.007000000000000001;54.97771889052447
20160320101834.99;526200;1108100;3115.0;0.0002;30.32893075185521
20160403230143.75;526300;1108100;3083.0;0.0031;11.817613495117307
20160420103714.73;525500;1107700;3068.0;0.0016;8.804632016085792
20160320112526.69;526000;1107800;3286.0;0.0022;20.72200642363293
20160403231324.45;522000;1108600;1953.0;0.0023;28.439863665595517
20160420113024.94;525800;1108200;2655.0;0.0014000000000000002;10.481994359203638
20160320113251.67;526200;1108100;2915.0;0.0012000000000000001;9.830156393334494
20160404004018.87;524900;1109700;2480.0;0.0013000000000000002;17.99645458436257
20160420115629.97;526400;1108000;2740.0;0.0018000000000000002;17.80807289786081
20160320114019.94;526100;1108000;2982.0;0.0018000000000000002;11.345350203270346
20160404012206.21;525300;1108200;2812.0;0.0009000000000000001;16.71847733067806
20160420124725.36;526100;1108200;3040.0;0.005900000000000001;6.717803205923787
20160320130359.72;526200;1108100;2815.0;0.0006000000000000001;18.306683205998482
20160404013851.52;525900;1107800;3190.0;0.0026;15.049649666138903
20160420131733.10;526100;1108000;2782.0;0.0035;15.621275472205593
20160320131525.63;525900;1107900;2750.0;0.0027;8.070368755374414
20160404104326.99;525600;1107900;3076.0;0.0034;20.150330434196004
20160420133226.45;525900;1107900;3050.0;0.004200000000000001;10.632202593663738
20160320132620.77;525900;1108000;3093.0;0.0012000000000000001;11.677086577322484
20160404111612.87;526400;1108100;2835.0;0.0009000000000000001;14.545126976695292
20160420140844.86;525500;1107500;3206.0;0.0012000000000000001;21.804490582178293
20160321234645.66;525700;1107900;2768.0;0.0026;12.615522925107259
20160404160420.87;526100;1108100;2863.0;0.0017000000000000001;7.131867250051657
20160420160239.06;526100;1107800;3024.0;0.0033;10.415750948379337
20160322012959.94;526200;1107800;2960.0;0.0006000000000000001;15.498661455676258
20160405031053.48;525400;1107800;3073.0;0.0011;20.592752561278267
20160420160932.07;522000;1107500;2140.0;0.0024;32.734464194174976
20160322013916.50;526300;1108000;2787.0;0.0025;17.096104885272347
20160405044612.50;526300;1108200;2354.0;0.0033;17.109916188219284
20160420161338.82;525800;1107800;2705.0;0.0013000000000000002;8.479289540959162
20160322014033.53;526400;1108100;2935.0;0.0004;16.08872581422495
20160405051059.05;526400;1108100;2835.0;0.0013000000000000002;13.370166878086826
20160420190645.12;525700;1108000;2806.0;0.0025;13.38380002880483
20160322015740.58;526200;1108100;2815.0;0.0004;19.3395625863405
20160405063223.76;523700;1109700;2145.0;0.007000000000000001;35.92601631629605
20160420204317.14;526200;1107900;2744.0;0.0022;25.66015812474059
20160322022510.24;525400;1107600;3166.0;0.0006000000000000001;22.46202053880233
20160405073054.10;526100;1108100;2863.0;0.0025;10.007860516043424
20160420210058.79;525300;1107900;2960.0;0.001;21.020467275427492
20160322043427.44;526000;1107800;3186.0;0.0014000000000000002;13.614634742263076
20160405081955.69;526400;1108100;2935.0;0.0034;8.172931522896842
20160420212842.28;524900;1108800;2460.0;0.003;18.040839580202643
20160322043822.83;526000;1107800;2686.0;0.0034;12.394591945577739
20160405084704.81;522000;1109400;1929.0;0.0038;16.527153750122096
20160420221423.58;526100;1108100;2863.0;0.0021;9.77994313601949
20160322045520.26;526600;1108300;2296.0;0.0037;6.613494549158644
20160405100551.37;524000;1109800;2173.0;0.003;20.410804124397337
20160422000243.53;523800;1111000;2485.0;0.0068000000000000005;20.44444077103555
20160322060240.89;526200;1107600;3293.0;0.0006000000000000001;19.549073139572954
20160405103201.83;525100;1108400;2580.0;0.0019000000000000002;17.203681067837387
20160422164548.10;525700;1107800;3133.0;0.0019000000000000002;11.358352480071304
20160322061128.74;525300;1108500;2700.0;0.0008;19.22416445762153
20160405105302.15;525400;1108500;2692.0;0.0015;18.121692063179758
20160422172231.52;526100;1108200;2740.0;0.0016;10.743870818655864
20160322154637.70;526300;1108000;2787.0;0.0019000000000000002;14.758357928616018
20160405110715.35;526100;1108000;2982.0;0.0009000000000000001;13.659229318539348
20160422173025.10;526200;1108100;3015.0;0.007000000000000001;17.077443374981982
20160322161846.36;526400;1108200;3007.0;0.0034;14.374203060591656
20160405111743.63;525700;1107900;3068.0;0.001;24.336720513584623
20160422201746.07;525700;1107900;3068.0;0.003;17.881852002426765
20160322173531.20;526400;1108000;2640.0;0.004;7.565967222983026
20160405124518.81;526000;1108000;3227.0;0.0014000000000000002;20.753792419892477
20160422202813.41;526100;1107800;2724.0;0.0061;13.737477820658645
20160322180659.28;525900;1108000;2393.0;0.0022;15.19166138292908
20160405131448.89;526100;1108100;2863.0;0.0034;22.36238049182245
20160422211231.65;525700;1108700;1480.0;0.0034;14.498813818025603
20160322200251.47;526400;1108000;2840.0;0.0014000000000000002;16.896426982503378
20160405131631.64;526100;1108400;3240.0;0.007000000000000001;99.99922962836145
20160422215757.63;526100;1108000;3082.0;0.0005;27.29712367288193
20160322212921.68;526400;1108100;2935.0;0.0011;23.272176821470385
20160405140557.11;526100;1108100;3263.0;0.004600000000000001;19.360744313830512
20160422221719.14;526100;1108100;2963.0;0.007000000000000001;17.46570520011525
20160322214926.32;526100;1108400;3240.0;0.007000000000000001;99.97921554254035
20160405140651.27;526300;1108100;2983.0;0.0007000000000000001;24.968056937058048
20160423013617.87;527300;1108900;2170.0;0.007000000000000001;30.534762806629267
20160322220348.99;525300;1108100;2856.0;0.0019000000000000002;23.97459555075443
20160405143319.45;522900;1111900;2130.0;0.0032;19.2528178089615
20160423030553.77;526400;1108100;2835.0;0.0013000000000000002;14.386556823606625
20160322220954.84;526100;1108000;3082.0;0.0007000000000000001;24.59883417884938
20160405150220.94;526100;1108100;2963.0;0.006;9.318057103116226
20160423031222.96;525800;1107900;3054.0;0.004;9.015127764326525
20160322221731.27;525500;1108200;2880.0;0.0018000000000000002;9.823191178274792
20160405153048.04;526200;1108100;2915.0;0.0021;9.95121239675339
20160423032621.81;525600;1107800;3140.0;0.0033;13.127543470710837
20160322221853.89;525100;1108500;2628.0;0.0029;25.323139344082314
20160405153654.59;525200;1107800;2960.0;0.0017000000000000001;18.118164003604257
20160423072448.60;525800;1108000;3033.0;0.003;13.742603571411651
20160322230408.38;526300;1108000;2887.0;0.0015;12.5840006923213
20160405155250.79;525700;1108100;2935.0;0.0023;11.186126307576632
20160423082212.53;522400;1110400;2190.0;0.007000000000000001;30.54369594539671
20160323000945.57;526200;1108000;2920.0;0.0014000000000000002;23.40427272618369
20160405162027.65;524700;1108800;2440.0;0.0025;17.782382679510025
20160423082813.20;526100;1108100;2863.0;0.0039;8.24633998962629
20160323003258.02;526100;1108000;3082.0;0.0033;13.628870592069708
20160405164759.92;526300;1108100;2883.0;0.0048000000000000004;12.776019220973136
20160423083252.80;525800;1107900;3054.0;0.0017000000000000001;11.406711717740588
20160323004605.69;526000;1108100;3092.0;0.0013000000000000002;14.888873178553757
20160405230221.26;525500;1107600;3201.0;0.002;10.794361215623319
20160423084707.46;525700;1108200;2513.0;0.0014000000000000002;17.640338075211147
20160323005944.07;525500;1107900;2555.0;0.0023;22.9412213873475
20160407224224.83;526100;1108100;2863.0;0.0044;18.20271312385142
20160423090024.44;525200;1107700;3006.0;0.0012000000000000001;19.625731413101207
20160323014024.92;526000;1107700;3287.0;0.0026;20.174318304828898
20160408001121.97;525600;1109200;880.0;0.007000000000000001;25.530590788142128
20160423090727.36;525600;1108200;2880.0;0.0038;8.901478902273977
20160323015621.70;526400;1107900;2749.0;0.0023;11.59137509331648
20160408004945.97;526300;1107900;2792.0;0.0008;21.649591102736935
20160423100319.82;525800;1108000;3033.0;0.001;22.878205448927705
20160323022940.59;526100;1108000;3182.0;0.0013000000000000002;17.089809880846772
20160408013640.02;526100;1108100;2863.0;0.0032;15.625225282591504
20160423102248.53;524800;1109400;2400.0;0.0019000000000000002;22.052446622683473
20160323024231.63;526200;1108200;3215.0;0.0011;8.778909284282005
20160408014420.11;526000;1108000;3027.0;0.0018000000000000002;12.664148783310814
20160423110617.49;525700;1107900;2968.0;0.0024;15.085783076070392
20160323025709.09;526300;1108100;2883.0;0.0011;20.118002419749313
20160408020514.22;525500;1107800;3114.0;0.001;19.42192743917474
20160423115058.09;525400;1107800;3073.0;0.0014000000000000002;18.400407459638924
20160323032842.58;525900;1108000;2993.0;0.0028;12.961549477191117
20160408022134.51;526000;1108000;3027.0;0.0017000000000000001;13.0490150493175
20160423125446.43;525800;1107800;2905.0;0.0068000000000000005;9.530002939742099
20160323034244.27;526200;1108300;3000.0;0.0026;22.207398085439593
20160408072549.74;525500;1108000;2992.0;0.0024;7.0000987903952385
20160423132442.34;525000;1108500;2620.0;0.0017000000000000001;25.95257905178212
20160323034407.34;526000;1107800;2886.0;0.001;16.74345346923683
20160408072852.42;526000;1108300;2392.0;0.0027;10.428671273033268
20160423134128.22;525500;1107600;3201.0;0.0025;16.94187389716299
20160323040635.53;525900;1108000;3093.0;0.0018000000000000002;21.186586962549885
20160408125224.21;525300;1108300;2773.0;0.0048000000000000004;8.314535461331818
20160423135938.97;525300;1108100;2456.0;0.0026;19.185551615637507
20160323052653.62;526300;1108200;3154.0;0.0016;12.33881427963614
20160408161334.72;522600;1106000;2154.0;0.0034;12.327226891789111
20160423141125.44;526300;1107900;2792.0;0.0024;10.311035738750027
20160323055745.73;526300;1108100;3083.0;0.0027;10.371607698201077
20160408173034.66;526300;1108100;2883.0;0.0027;19.564967986720536
20160423144458.32;525900;1107900;3150.0;0.0025;14.868389331039813
20160323060624.45;526700;1107300;1894.0;0.0016;15.89508045594195
20160408173633.80;526100;1107900;2993.0;0.0025;8.740144647195082
20160423152041.61;526300;1107900;2692.0;0.0021;19.50322033859278
20160324095416.68;526300;1108000;2887.0;0.0013000000000000002;29.280412671723393
20160408180901.77;525800;1108000;2733.0;0.0032;14.75461753180915
20160423154205.48;527300;1110700;2327.0;0.0064;19.866920379428997
20160324095516.92;526100;1107900;2893.0;0.0024;16.79610311178996
20160408182634.87;525500;1107700;3168.0;0.0008;19.846039398392886
20160423154432.81;526100;1107900;2793.0;0.0005;27.895922450020876
20160324120207.61;524500;1107200;2680.0;0.0029;21.02992085557327
20160408185450.97;525100;1107900;2860.0;0.0017000000000000001;27.83849013979221
20160423155948.04;525300;1107800;3025.0;0.002;18.847260303459457
20160324180318.46;526300;1108100;2883.0;0.0016;14.046916683938763
20160408190231.84;525700;1107900;3068.0;0.004200000000000001;21.60131758394579
20160423164735.23;525700;1107900;3068.0;0.0047;17.012819681593157
20160324182022.05;524500;1109000;2325.0;0.0022;21.448591736647497
20160408220836.83;526200;1108000;2920.0;0.0032;14.4797562074129
20160423170320.58;526200;1108000;2720.0;0.004;16.404283255150666
20160324194926.29;526100;1108000;2882.0;0.0021;14.948437314671507
20160408232429.43;526100;1108000;3082.0;0.001;30.613189744589352
20160423171432.02;526200;1108000;2920.0;0.001;14.629598200045715
20160324202825.94;526000;1107900;2572.0;0.004200000000000001;12.719155068606444
20160408234244.31;526500;1108000;2694.0;0.0023;15.723880144648286
20160423173041.12;525800;1107900;3054.0;0.005200000000000001;9.923408795874325
20160324204515.17;526000;1108100;2992.0;0.005600000000000001;15.81854931703141
20160408235808.16;526300;1108100;2783.0;0.0014000000000000002;26.52343608165654
20160423192101.37;525400;1108200;2455.0;0.0021;12.047930104568433
20160324205137.89;522500;1110600;2247.0;0.007000000000000001;20.066682352101136
20160409015104.81;525400;1108300;2413.0;0.0012000000000000001;12.398440147632348
20160423193521.75;525200;1107700;3006.0;0.0012000000000000001;25.953758339943445
20160324211750.68;526100;1107800;1724.0;0.0023;23.523342638813716
20160409032904.25;526000;1108000;3127.0;0.0023;18.081923034174675
20160423194241.93;525500;1108200;2880.0;0.0009000000000000001;23.412253223814435
20160324225654.19;526500;1108000;2894.0;0.0023;13.573069152681501
20160409033955.74;522600;1109300;2023.0;0.002;30.898086025547677
20160423201029.87;525200;1108100;2827.0;0.0015;20.819322017044957
20160325045039.99;526300;1108000;2887.0;0.0022;11.492226790380283
20160409041221.63;526300;1108000;2887.0;0.0035;13.265176967682521
20160423201457.45;525600;1108100;2955.0;0.0039;13.083814626184232
20160325081405.52;525900;1108000;2793.0;0.0028;5.887619534542171
20160409041352.27;525600;1108100;2655.0;0.0018000000000000002;13.59837437000919
20160423211719.86;525800;1107600;3214.0;0.0025;13.27629298803624
20160325090130.84;526000;1108000;3227.0;0.0025;20.63716806809307
20160409044436.55;526300;1108000;2887.0;0.001;16.034629317844328
20160423215813.61;525400;1107500;3193.0;0.0018000000000000002;16.99598325717947
20160325092651.48;526000;1108000;2927.0;0.0032;12.310366389724285
20160409055217.39;526100;1108200;3240.0;0.007000000000000001;47.83619370573116
20160423220554.47;525300;1108000;2910.0;0.0022;21.026692423994813
20160325114345.31;524700;1106900;1745.0;0.002;21.85460009482284
20160409060448.89;526100;1108100;3063.0;0.007000000000000001;16.41127558100032
20160423230918.41;525100;1108300;2725.0;0.0011;18.120853824497015
20160325115633.62;526300;1108100;2883.0;0.0044;15.540432024232315
20160409065337.40;522000;1111100;225.0;0.0035;25.35776478376394
20160423231240.46;524700;1108900;2433.0;0.0018000000000000002;29.374073623050123
20160325120621.34;525000;1107400;2773.0;0.0032;14.806219606317065
20160409073721.04;525800;1107900;3054.0;0.007000000000000001;8.798721679236435
20160423231857.92;525700;1108200;2713.0;0.0021;8.736089921580135
20160325123951.69;526200;1107900;2844.0;0.0014000000000000002;17.362128969737416
20160409084220.47;526100;1108200;3240.0;0.007000000000000001;29.775776921592744
20160424000548.14;526000;1108000;3227.0;0.0013000000000000002;20.758765202020726
